SatisfactionScore,StockOptionLevel,MaritalStatus_Single,YearsWithoutPromotion,Age,JobLevel,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,YearsWithCurrManager,MonthlyIncome,IncomePerYearExp,YearsAtCompany,YearsInCurrentRole,CareerGrowthRate,ManagerLoyaltyRatio,DailyRate,MonthlyRate,JobRole_Laboratory Technician,HourlyRate,TrainingTimesLastYear,PercentSalaryHike,JobInvolvement,JobSatisfaction,YearsSinceLastPromotion,Department_Sales,EnvironmentSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,RelationshipSatisfaction
3.5,2,False,0.50655389283108,-0.4358180835786855,2,-0.6879642621254556,-0.6812931308626707,-0.8999145224423435,-0.0551257843556557,-0.223361386883381,-0.7158198878270302,-0.172611117322095,-0.6253648713435828,6.40952223493102,-0.06662620867860473,-1.0269780413204557,-1.4561288736398774,False,1.3503785302881004,1.783663927050381,-0.3371285438317067,3,4,-0.679165010153175,True,4,3,False,3
3.25,0,True,-0.4796356163387192,-2.0708310555752854,1,-1.4573850631330978,-0.6812931308626707,-0.1660884655426352,-1.177687211234465,-0.9974761747579792,2.1808236760624524,-1.1588006264918942,-1.1859053352917943,-2.1863416202312727,7.416137059727398,-1.388421947859467,-0.116031409926227,True,0.7120177705155438,-2.198091536524501,-0.8809737668030194,3,3,-0.679165010153175,False,3,3,False,4
1.75,0,False,0.6885079960953198,-0.4358180835786855,1,0.2096933390501269,1.733174137528592,-0.8999145224423435,0.7867952858034511,-0.8248535214218775,-0.6818699374418044,0.3204836372628046,0.7759862885269458,0.8266557876438486,0.5958387242377181,-0.8450097297525395,0.990122729037412,True,-1.3012738564594422,0.1909617416204281,1.294407125082231,3,1,-0.3680243588325151,False,1,4,False,1
2.5,3,False,-0.31527069814375264,-0.4358180835786855,1,-1.3291482629651574,-0.6812931308626707,-1.0222188652589617,-1.177687211234465,-0.9751190689709872,2.9625526812341407,-0.9944357082969276,-0.9056351033176886,-3.0381445461428935,-211.65087563331622,1.268813944351472,0.8413002810692121,True,-0.3191803798862782,-0.6053893510945483,-0.8809737668030194,2,3,-0.679165010153175,False,2,2,False,3
2.5,1,False,0.3421889746361135,-0.7628206779780055,1,-0.1750170614536942,2.53799656032568,-0.5330014939924894,-0.335766141075358,-0.5982728531575546,-0.7251942133636912,-0.3369760355170615,-0.0648244073953713,1.2121462799728804,-0.5064162972407888,0.5185062487084209,-1.6714346207938713,False,0.4664944013722528,0.1909617416204281,-0.8809737668030194,2,4,-0.679165010153175,False,2,2,True,2
2.5,2,False,-1.636252296274992,-0.1088154891793655,3,-0.1750170614536942,-0.6812931308626707,-0.8999145224423435,-1.177687211234465,0.2261454227377755,0.27412133290448903,0.4848485554577712,1.3365267524751574,3.6364388399186414,-0.7931362474009277,-1.5953174253955908,-1.4717065504365487,False,-0.2209710322289618,-0.6053893510945483,-0.6090511553173631,2,3,2.121100851732763,True,2,3,False,2
3.0,1,False,-1.636252296274992,0.3271879700197276,2,-0.1750170614536942,-0.6812931308626707,0.2008245629072188,-0.0551257843556557,-0.0475141509818477,-0.057594101358716475,0.4848485554577712,1.3365267524751574,2.4242925599457608,-0.03712552647408591,-0.2791630622742251,1.7328441048787084,True,0.3682850537149365,-0.6053893510945483,-1.152896378288676,3,3,2.121100851732763,False,4,4,True,1
2.75,1,False,-0.7731870825901058,-1.0898232723773251,1,-0.6879642621254556,1.3307629261300484,-0.0437841227260172,-0.6164064977950603,-0.9716795142345268,-3.1140007258565863,-0.8300707901019612,-0.6253648713435828,3.20476111746551,-3.6274310824190694,-0.2816557788710458,-1.171140840100773,False,-0.4173897275435946,-1.401740443809525,0.7505619021109187,3,2,-0.0568837075118553,False,4,1,False,4
3.75,0,True,-0.31527069814375264,1.1991948884179142,5,1.7485349410654112,1.3307629261300484,-1.0222188652589617,-1.177687211234465,2.519683515443715,0.9167369414874578,-0.9944357082969276,-1.1859053352917943,1.8191509685017344,-211.65087563331622,-0.2218305805473474,-0.7868451169828887,False,0.515599075200911,0.1909617416204281,-0.8809737668030194,2,4,-0.679165010153175,False,4,4,False,3
2.0,2,False,0.3421889746361135,0.0001853756204077,2,-0.816201062293396,-0.6812931308626707,-0.0437841227260172,-0.335766141075358,-0.5062647639572414,-2.754448802992461,-0.3369760355170615,-0.6253648713435828,10.881455708914787,-0.5064162972407888,-0.5359128717467643,-0.77752632818488,False,-0.9575411396588348,-0.6053893510945483,-0.3371285438317067,2,2,-0.679165010153175,True,2,3,False,1
3.0,1,False,0.013459138246180391,1.4171966180174609,1,-0.816201062293396,-0.2788819194641269,-1.0222188652589617,-0.6164064977950603,-0.6135358773005973,-3.338081737338314,-0.6657058719069946,-0.6253648713435828,5.440727854457394,-1.8439046516053887,-1.1865119035169849,-1.5251157280251364,True,1.006645813487493,-0.6053893510945483,-0.0652059323460503,2,3,-0.679165010153175,False,3,2,False,4
3.25,1,False,0.013459138246180391,-1.198824137177099,1,-1.072674662629277,-0.6812931308626707,-0.4106971511758713,-0.6164064977950603,-0.8351721856312584,11.491930686924306,-0.6657058719069946,-0.6253648713435828,-13.75995379711816,-1.8439046516053887,0.4661592001751847,0.4685487291488609,True,0.27007570605762,-0.6053893510945483,-0.6090511553173631,3,4,-0.679165010153175,False,3,3,False,3
2.0,1,False,0.031048323315453596,0.5451896996192743,1,-0.4314906617895749,0.1235292919344169,-1.0222188652589617,-0.6164064977950603,-0.8530148758266463,-1.5004412742133633,-0.3369760355170615,-0.6253648713435828,1.7589860584310493,-0.9296896203077168,-1.5030869113132224,0.8483936874676964,True,1.4485878779454169,1.783663927050381,0.2067166791396059,3,1,-0.3680243588325151,False,2,3,False,2
3.25,0,False,0.5241430779003532,-1.198824137177099,2,-0.4314906617895749,-0.6812931308626707,-0.8999145224423435,-0.335766141075358,-0.2304554685273304,-0.4053679562287696,0.1561187190678381,0.7759862885269458,3.5179721168620985,-0.2904253131945493,0.6531129449367423,-1.5377725904224318,False,-1.6450065732600494,-0.6053893510945483,-0.8809737668030194,4,4,-0.3680243588325151,False,4,3,False,2
3.5,2,False,-0.7731870825901058,-1.307825001976872,1,-1.200911462797217,-0.6812931308626707,-0.2883928083592533,-0.8970468545147626,-0.7857285862946415,3.9108200963510433,-0.8300707901019612,-0.6253648713435828,-4.977316804513613,-5.278944420756208,1.186554296656387,1.739520252077282,False,-0.0736570107429872,-0.6053893510945483,-1.152896378288676,2,4,-0.0568837075118553,False,4,3,False,3
2.25,1,False,-0.13331659487951303,1.4171966180174609,2,0.8508773398898287,0.1235292919344169,-0.1660884655426352,-0.335766141075358,0.0541676859147601,0.029265951204515996,-0.5013409537120281,-0.3450946393694771,1.080568634612517,-0.6733381126338889,-0.603216219860925,1.2603676041796663,False,-0.761122444344202,0.9873128343354044,-0.3371285438317067,3,3,-0.3680243588325151,True,2,3,True,1
3.25,1,False,-0.31527069814375264,0.3271879700197276,1,-1.072674662629277,2.135585348927136,-0.0437841227260172,-1.177687211234465,-0.6292288457856975,8.658159845825185,-0.9944357082969276,-0.9056351033176886,-13.75995379711816,-211.65087563331622,1.657677733455512,1.484435794531788,False,-1.497692551774075,-0.6053893510945483,-0.3371285438317067,3,2,-0.679165010153175,False,4,3,True,4
3.5,0,True,0.7940431065109599,0.3271879700197276,4,1.2355877403936495,-0.6812931308626707,-0.4106971511758713,0.7867952858034511,2.126714386803125,0.9512998968354721,2.2928626556024034,0.7759862885269458,1.7892386542143355,0.23893960000573214,0.2343365566708532,0.415974069960095,False,-1.3503785302881004,-0.6053893510945483,1.5663297365678877,3,4,1.4988195490914435,False,3,3,False,4
1.75,0,True,-2.076579495652071,1.5261974828172342,3,1.4920613407295304,0.1235292919344169,-1.0222188652589617,1.0674356425231537,0.2020685395825533,0.08108489798385116,0.9779433100426708,2.1773374483974743,1.2038226952799544,0.5396694824889221,1.625272417696842,1.5863861257100034,False,-1.743215920917366,-1.401740443809525,1.294407125082231,2,1,3.054522805694742,False,1,2,True,3
2.5,0,True,-0.2625031429359328,-0.980822407577552,1,-0.1750170614536942,1.733174137528592,-1.0222188652589617,0.7867952858034511,-0.9304048573970032,-1.1277867867624758,-0.0082461991271284,0.7759862885269458,1.2121462799728804,0.7933373031804563,-0.3738862929534143,-1.462944107238421,False,0.0736570107429872,0.9873128343354044,-0.6090511553173631,1,2,0.2542569438088044,False,1,3,False,4
2.75,3,False,-0.4796356163387192,0.3271879700197276,2,-0.816201062293396,0.9283517147315046,-0.8999145224423435,-1.177687211234465,-0.4765986043552712,-2.593043302111243,-1.1588006264918942,-1.1859053352917943,10.881455708914787,7.416137059727398,0.9472535033615932,1.5368713673205836,False,-0.1718663584003036,-0.6053893510945483,-0.8809737668030194,3,2,-0.679165010153175,True,2,3,True,4
2.25,3,False,1.8390624234600859,0.9811931588183676,2,0.9791141400577692,2.135585348927136,-0.1660884655426352,0.7867952858034511,-0.4146866190989857,-0.2095314316166127,1.4710380646275707,2.45760768037158,1.0105531356274484,0.31840678501325925,0.4960717993370339,0.9233612570516774,False,0.4173897275435946,-0.6053893510945483,2.1101749595392003,2,1,-0.3680243588325151,False,4,3,False,1
3.25,0,True,-1.489476563149299,0.3271879700197276,2,-0.3032538616216345,-0.6812931308626707,-0.8999145224423435,1.0674356425231537,-0.4047978992316623,-0.5809833408963054,0.3204836372628046,1.0562565205010517,2.870485948662563,0.8083671863862036,-0.700432167136935,1.121698463409297,False,1.5959018994313912,0.9873128343354044,-0.6090511553173631,3,4,1.8099602004121036,False,3,3,False,3
2.5,0,True,0.031048323315453596,-0.4358180835786855,2,-0.6879642621254556,-1.0837043422612147,-1.0222188652589617,-0.0551257843556557,0.0870584280821618,0.2790014652653796,-0.3369760355170615,-1.1859053352917943,6.40952223493102,-0.08314297417386071,0.6605910947272047,-0.2919757058886315,False,-1.1539598349734674,0.1909617416204281,-0.3371285438317067,2,4,-0.3680243588325151,False,2,3,False,1
2.75,0,False,2.6960653845734655,1.7441992124167809,4,2.517955742073053,-0.2788819194641269,-0.8999145224423435,0.7867952858034511,1.909592494064068,0.5428131091094363,2.9503223283822697,1.0562565205010517,1.1370239688242607,0.19917242705753038,1.0344985842503198,1.061334965822195,False,0.6138084228582275,0.1909617416204281,0.2067166791396059,2,4,0.2542569438088044,True,1,3,False,3
2.25,1,False,-0.31527069814375264,-0.7628206779780055,1,-1.3291482629651574,-0.6812931308626707,-0.8999145224423435,-1.177687211234465,-0.8745120929295233,2.6568941456698383,-0.9944357082969276,-1.1859053352917943,-3.0381445461428935,-211.65087563331622,-1.5005941947164017,0.4233456491585198,False,0.3191803798862782,0.1909617416204281,0.7505619021109187,3,2,-0.679165010153175,True,3,3,False,1
2.5,0,False,-1.3427008300236054,0.3271879700197276,2,-0.3032538616216345,-1.0837043422612147,-0.0437841227260172,-0.8970468545147626,-0.2302404963563016,-0.3304510548019289,0.1561187190678381,-0.0648244073953713,2.870485948662563,-0.7759124039078258,1.3411027256592745,0.6891397595017255,False,-0.9084364658301766,1.783663927050381,-0.8809737668030194,3,1,1.4988195490914435,True,1,4,False,4
3.25,0,True,-0.7792493351616121,0.2181871052199543,3,1.1073509402257091,-1.0837043422612147,-0.8999145224423435,1.0674356425231537,0.9445824183159224,0.4482321384091595,1.9641328192124703,0.4957160565528401,1.423588232379882,0.3601173454861435,-0.7453010658797088,-1.108551960114147,False,-0.0736570107429872,-1.401740443809525,2.654020182510513,3,3,2.7433821543740824,False,3,3,True,4
2.5,0,True,-1.5070657482185719,-1.198824137177099,1,-0.4314906617895749,-1.0837043422612147,-1.0222188652589617,0.5061549290837488,-0.7904579740572745,-1.3904045561423977,-0.0082461991271284,0.7759862885269458,1.7589860584310493,0.5103634880332871,-1.6127664415733365,0.7810758698820807,True,1.4485878779454169,2.580015019765357,-0.6090511553173631,3,1,1.4988195490914435,False,3,2,False,4
2.75,0,True,-0.7731870825901058,1.635198347617007,1,-0.6879642621254556,1.733174137528592,-0.8999145224423435,-0.6164064977950603,-0.716292575052349,-2.295546593257014,-0.8300707901019612,-0.6253648713435828,3.20476111746551,-3.6274310824190694,1.29374111031968,-1.5425015280214214,True,1.1539598349734674,0.1909617416204281,-0.0652059323460503,2,4,-0.0568837075118553,False,3,2,False,2
3.25,1,False,0.08381587852327355,-0.6538198131782321,3,0.2096933390501269,0.5259405033329607,0.0785202200906008,1.0674356425231537,0.964574830221598,0.7973713660182666,0.6492134736527377,0.7759862885269458,2.479967362931546,0.647239220135013,-0.2666994792901212,1.734652228078322,False,-1.252169182630784,-0.6053893510945483,1.294407125082231,3,3,0.5653975951294642,False,3,4,False,3
2.5,2,False,-1.5070657482185719,-0.1088154891793655,2,0.7226405397218884,1.3307629261300484,2.1576940479731075,0.7867952858034511,-0.2809739287190912,-0.1631065345556381,-0.0082461991271284,0.7759862885269458,1.1610083205883974,0.7933373031804563,1.2339159119959815,0.3041486043839896,False,1.3994832041167584,0.1909617416204281,-0.6090511553173631,3,3,1.4988195490914435,False,3,2,False,2
3.5,3,False,0.17782405644114685,0.109186240420181,1,-0.9444378624613364,-0.6812931308626707,-0.2883928083592533,-0.335766141075358,-0.8457058220116681,-15.22090148931318,-0.5013409537120281,-0.6253648713435828,17.997867690099902,-0.6733381126338889,-0.2766703456774043,0.1888459788086273,False,-0.4173897275435946,-0.6053893510945483,-1.152896378288676,4,3,-0.679165010153175,False,4,3,True,4
3.0,0,False,2.185381444919292,0.5451896996192743,4,1.2355877403936495,-1.0837043422612147,-0.8999145224423435,1.628716355962558,2.4328347583480925,1.0882304972381498,2.1284977374074368,1.0562565205010517,1.7892386542143355,0.5206065315272573,-0.7702282318479164,1.6957080360866437,False,-1.3994832041167584,0.1909617416204281,-0.6090511553173631,3,3,-0.0568837075118553,False,3,2,False,4
3.5,1,False,-0.8847844455772524,0.109186240420181,1,-0.5597274619575152,-0.6812931308626707,-1.0222188652589617,-1.177687211234465,-0.7954023339909361,-1.8066135524314317,-0.0082461991271284,0.4957160565528401,2.2713204063241017,-1.1874794028497273,-0.924776660850804,-1.1664119025017836,False,-1.3994832041167584,-0.6053893510945483,-0.6090511553173631,4,3,0.876538246450124,False,3,4,False,4
3.5,2,False,0.3421889746361135,0.2181871052199543,2,0.2096933390501269,2.135585348927136,-0.8999145224423435,-0.0551257843556557,-0.2880680103630406,-0.23813308800165567,-0.3369760355170615,-0.0648244073953713,1.6533115752876972,-0.08314297417386071,1.443304106128926,-0.918003592154863,False,-1.1539598349734674,-0.6053893510945483,-1.152896378288676,2,4,-0.679165010153175,False,4,3,False,3
2.5,0,True,-0.31527069814375264,-1.634827596376192,1,-1.3291482629651574,-0.6812931308626707,-0.2883928083592533,-1.177687211234465,-0.8753719816136383,2.6595066117857726,-0.9944357082969276,-1.1859053352917943,-3.0381445461428935,-211.65087563331622,-1.0294707579172764,1.6275557001012064,False,0.4664944013722528,-0.6053893510945483,2.1101749595392003,3,2,-0.679165010153175,False,4,3,False,1
3.25,1,False,-0.31527069814375264,-1.4168258667766451,1,-1.3291482629651574,-0.6812931308626707,1.5461723338900173,-1.177687211234465,-1.0725014624470195,3.25841446886369,-0.9944357082969276,-1.1859053352917943,-3.0381445461428935,-211.65087563331622,-1.4058709640372125,-0.3901707042676494,False,-0.3682850537149365,-0.6053893510945483,-1.152896378288676,1,3,-0.679165010153175,False,4,3,False,3
3.0,1,False,2.8604303027684317,1.0901940236181409,4,1.876771741233352,-0.6812931308626707,-0.8999145224423435,-1.177687211234465,2.194430620677187,0.7628101281808246,3.114687246577236,2.737877912345686,1.39044747369671,-0.28621548629585714,-1.5005941947164017,-0.1958670035091679,False,-1.5959018994313912,0.1909617416204281,-1.152896378288676,3,4,0.2542569438088044,False,3,2,False,3
2.5,0,False,-1.3427008300236054,0.7631914292188209,1,-0.4314906617895749,-0.6812931308626707,-0.0437841227260172,-0.8970468545147626,-0.8566694027341354,-1.5068695360937978,0.1561187190678381,0.7759862885269458,1.7589860584310493,-0.7759124039078258,-0.3564372767756689,-0.957225956946482,False,-0.2209710322289618,-2.198091536524501,-0.6090511553173631,3,1,1.4988195490914435,False,2,3,False,4
3.0,1,False,0.8352837292210131,0.9811931588183676,3,0.2096933390501269,1.3307629261300484,-0.2883928083592533,0.7867952858034511,0.9245900064102468,0.7643176799966936,0.1561187190678381,0.7759862885269458,2.479967362931546,0.6805488682320038,-0.5932453534736419,1.3655169225571984,False,0.4664944013722528,0.1909617416204281,-0.6090511553173631,3,3,-0.679165010153175,False,4,3,False,2
2.25,3,False,0.013459138246180391,-0.3268172187789122,3,-0.0467802612857538,2.53799656032568,1.6684766767066357,-0.6164064977950603,0.7321899133394985,0.7681229034630728,-0.6657058719069946,-0.6253648713435828,3.1472281554372348,-1.8439046516053887,0.4586810503847224,-0.397403197066104,False,-1.1048551611448094,-0.6053893510945483,-0.0652059323460503,3,1,-0.679165010153175,False,2,3,True,3
2.5,0,True,-0.31527069814375264,0.3271879700197276,4,1.36382454056159,0.5259405033329607,1.7907810195232534,-1.177687211234465,1.429559636156826,0.6047655448306647,-0.9944357082969276,-1.1859053352917943,1.6921729728085877,-211.65087563331622,1.6826048994237195,0.3728572859693081,False,1.6941112470887076,-0.6053893510945483,0.2067166791396059,4,2,-0.679165010153175,True,2,2,False,4
2.5,1,False,-0.13331659487951303,-0.7628206779780055,3,-0.3032538616216345,0.1235292919344169,2.402302733606344,-0.335766141075358,0.5817093936193599,0.8348943202946963,-0.5013409537120281,-0.6253648713435828,4.305728922993844,-0.6733381126338889,1.206496029430953,0.4741121851476721,False,-1.5959018994313912,0.1909617416204281,-0.8809737668030194,3,2,-0.3680243588325151,True,3,3,False,2
2.0,1,False,3.482711605409751,1.3081957532176876,3,2.2614821417371727,0.5259405033329607,-0.1660884655426352,0.7867952858034511,0.184655793729223,0.05661714082876114,3.114687246577236,1.3365267524751574,0.9198272042054173,0.19121630361042372,-0.6904613007496518,1.1247583642086432,True,-0.7120177705155438,0.1909617416204281,-1.152896378288676,3,2,-0.3680243588325151,False,1,2,False,3
3.25,1,False,4.815220136038757,1.9622009420163276,5,3.159139742912755,-0.6812931308626707,2.035389705156489,2.470637426121665,2.8036617533727197,0.6740965504105043,4.758336428526902,0.4957160565528401,1.2021716770926212,0.4290540257220962,-0.2966120784519704,1.2026467481920002,False,-0.27007570605762,0.1909617416204281,1.5663297365678877,2,4,-0.0568837075118553,True,3,3,False,3
2.25,0,True,0.50655389283108,-0.7628206779780055,2,-0.3032538616216345,0.9283517147315046,2.035389705156489,-0.8970468545147626,0.0326704688118831,0.04689006083036446,-0.172611117322095,-0.3450946393694771,2.870485948662563,-1.0841901230427515,-1.1715556039360602,1.1929107001940806,False,-0.6629130966868856,1.783663927050381,-0.0652059323460503,2,1,-0.679165010153175,True,3,2,True,3
2.0,1,False,2.185381444919292,0.3271879700197276,2,1.1073509402257091,-0.6812931308626707,2.035389705156489,2.470637426121665,-0.2018641697805041,-0.09579048554622008,2.1284977374074368,0.7759862885269458,0.9490588215865882,0.7897200616705781,1.4732167052907752,-0.8186959025760829,False,-0.5647037490295692,-0.6053893510945483,-1.152896378288676,3,2,-0.0568837075118553,False,2,3,True,1
3.0,1,False,-0.31527069814375264,-1.0898232723773251,1,-1.3291482629651574,-0.6812931308626707,-0.7776101796257255,-0.8970468545147626,-0.855164597536934,2.5981136580613184,-0.9944357082969276,-0.9056351033176886,-3.0381445461428935,-161.21492229090893,1.6103161181159171,1.5210155177239717,False,0.6629130966868856,-0.6053893510945483,-0.0652059323460503,2,3,-0.679165010153175,False,3,2,False,4
2.25,2,False,1.1640135656109463,-0.5448189483784588,2,-0.1750170614536942,-0.6812931308626707,-1.0222188652589617,1.3480759992428557,-0.069656284597811,-0.08443360625196884,0.4848485554577712,-0.0648244073953713,2.4242925599457608,0.9078878746844662,-0.6381142522164157,-0.9797579537416674,False,0.024552336914329,0.1909617416204281,0.4786392906252623,3,2,-0.679165010153175,False,2,3,False,2
3.0,1,False,0.3421889746361135,1.7441992124167809,3,3.0309029427448144,1.733174137528592,-0.2883928083592533,-0.0551257843556557,0.9437225296318076,0.23412186873177016,-0.3369760355170615,-0.6253648713435828,0.7442501202862432,-0.08314297417386071,-0.3564372767756689,0.8796881274610094,False,0.6138084228582275,0.1909617416204281,0.7505619021109187,2,4,-0.679165010153175,True,1,3,False,4
2.25,1,False,0.031048323315453596,-1.0898232723773251,1,-0.6879642621254556,-0.6812931308626707,-0.8999145224423435,-0.6164064977950603,-0.9282551356867156,-2.9748359659364576,-0.3369760355170615,-0.3450946393694771,3.20476111746551,-0.9296896203077168,1.3710153248211236,-1.1568149409038342,False,-1.2030645088021257,0.1909617416204281,-1.152896378288676,3,2,-0.3680243588325151,False,2,2,False,3
3.25,0,True,0.50655389283108,-0.6538198131782321,2,-0.1750170614536942,0.5259405033329607,-0.8999145224423435,0.2255145723640465,0.0081636413146034,0.009895527450529427,-0.172611117322095,0.2154458245787344,2.4242925599457608,0.27256176277611077,0.0598463948933994,-0.8406715537713871,False,0.5647037490295692,-0.6053893510945483,-0.6090511553173631,3,4,-0.679165010153175,True,2,4,False,3
2.75,0,False,0.35977815970538674,-0.1088154891793655,3,-0.1750170614536942,0.1235292919344169,0.0785202200906008,0.7867952858034511,0.1182293928813333,0.14331131876456032,-0.0082461991271284,0.7759862885269458,3.6364388399186414,0.7933373031804563,-1.1939900533074472,-1.2021571072941457,False,-0.1227616845716454,-2.198091536524501,-0.8809737668030194,3,3,-0.3680243588325151,False,4,3,False,1
2.75,2,False,-0.7731870825901058,-0.2178163539791389,2,-0.5597274619575152,1.3307629261300484,0.6900419341736911,-0.6164064977950603,-0.237334578000251,-0.5390628701382894,-0.8300707901019612,-0.6253648713435828,4.542640812648203,-3.6274310824190694,-0.1021801838999505,1.072044618619907,False,-0.3191803798862782,-0.6053893510945483,-0.3371285438317067,1,4,-0.0568837075118553,True,1,2,False,4
2.5,1,False,-0.13331659487951303,0.5451896996192743,2,-0.3032538616216345,1.3307629261300484,1.0569549626235453,-0.6164064977950603,-0.2437837431311141,-0.3498889045851133,-0.5013409537120281,-0.3450946393694771,2.870485948662563,-1.2361281769249006,-0.6156798028450289,-0.4452489186558804,False,-1.497692551774075,0.1909617416204281,0.4786392906252623,3,1,-0.3680243588325151,False,4,2,False,3
3.0,0,True,-1.3251116449543323,0.436188834819501,3,-0.1750170614536942,-0.6812931308626707,-0.4106971511758713,0.7867952858034511,0.579774644080101,0.7027716780442953,0.4848485554577712,1.0562565205010517,3.6364388399186414,0.5298825142210454,0.2841908886072686,0.2056754332050312,False,-1.497692551774075,0.1909617416204281,-0.8809737668030194,3,3,1.8099602004121036,True,4,3,False,2
2.25,2,False,-0.31527069814375264,0.8721922940185942,2,-0.816201062293396,-0.2788819194641269,2.035389705156489,-1.177687211234465,-0.4854124633674508,-2.640997110344069,-0.9944357082969276,-0.9056351033176886,10.881455708914787,-211.65087563331622,-1.2413516686470418,-1.2184302160906684,False,1.6941112470887076,0.9873128343354044,-0.3371285438317067,3,1,-0.679165010153175,True,1,3,True,4
3.0,0,False,0.1954132415104201,0.109186240420181,2,-0.1750170614536942,0.1235292919344169,0.0785202200906008,-0.6164064977950603,-0.100397305054925,-0.1216962198416298,-0.172611117322095,-0.3450946393694771,2.4242925599457608,-0.745002151588036,0.2094093907026455,0.0589392812363855,False,0.27007570605762,-0.6053893510945483,-1.152896378288676,3,3,-0.3680243588325151,False,3,3,True,3
2.75,1,False,-0.3916896909923528,-0.5448189483784588,2,-0.1750170614536942,-0.6812931308626707,-0.5330014939924894,-0.335766141075358,-0.0043047446050651,-0.005217980159262987,0.4848485554577712,1.0562565205010517,2.4242925599457608,-0.22612820670579634,-1.0593833570791256,-0.7648694657875844,False,-0.8593317920015183,0.1909617416204281,-0.3371285438317067,3,2,0.876538246450124,True,2,3,True,4
3.0,1,False,0.3421889746361135,0.109186240420181,1,-0.816201062293396,-0.6812931308626707,-0.4106971511758713,-0.0551257843556557,-0.6109562112482521,-3.3240464763921205,-0.3369760355170615,-0.0648244073953713,5.440727854457394,-0.08314297417386071,0.8699792888601492,0.2761922379899633,True,-1.252169182630784,0.1909617416204281,-1.152896378288676,2,3,-0.679165010153175,False,4,3,False,2
2.75,0,True,0.031048323315453596,-1.198824137177099,2,-0.816201062293396,-0.6812931308626707,0.0785202200906008,-0.6164064977950603,-0.3998535392980006,-2.175494288962006,-0.3369760355170615,-0.3450946393694771,10.881455708914787,-0.9296896203077168,-0.5782890538927173,-0.7323232481945389,False,-0.9575411396588348,0.9873128343354044,-0.6090511553173631,3,4,-0.3680243588325151,True,3,3,False,1
2.0,0,True,0.50655389283108,0.436188834819501,2,-0.4314906617895749,2.135585348927136,-1.0222188652589617,0.2255145723640465,-0.1184549674213416,-0.208360636246044,-0.172611117322095,-0.0648244073953713,3.5179721168620985,0.27256176277611077,0.74285074242229,0.707777337097743,False,1.3994832041167584,-2.198091536524501,-1.152896378288676,3,4,-0.679165010153175,True,2,1,False,1
3.5,2,False,-0.31527069814375264,0.0001853756204077,2,-0.3032538616216345,0.5259405033329607,0.8123462769903091,-1.177687211234465,-0.0451494571005312,-0.06480044109840899,-0.9944357082969276,-1.1859053352917943,2.870485948662563,-211.65087563331622,-1.151613871161494,1.4141971625467964,False,0.024552336914329,-0.6053893510945483,1.022484513596575,2,3,-0.679165010153175,True,4,3,False,4
1.5,0,True,1.1640135656109463,-0.8718215427777788,3,-0.1750170614536942,-0.6812931308626707,0.9346506198069272,1.3480759992428557,0.3104145137810531,0.37626779812929395,0.4848485554577712,1.3365267524751574,3.6364388399186414,0.9078878746844662,-1.1765410371297018,-0.6427516066136784,False,-0.7120177705155438,0.1909617416204281,-0.6090511553173631,2,1,-0.679165010153175,False,2,2,False,1
3.25,1,False,-0.15090577994878618,0.7631914292188209,5,1.876771741233352,0.5259405033329607,-0.7776101796257255,-0.8970468545147626,2.787968784887619,0.9691310384230692,-0.8300707901019612,-0.6253648713435828,1.7380593421208876,-5.278944420756208,1.2737993775451135,-0.6999161170014635,False,-1.497692551774075,-0.6053893510945483,-0.8809737668030194,3,4,-0.679165010153175,False,4,4,False,1
2.0,3,False,-0.31527069814375264,-0.6538198131782321,3,-0.1750170614536942,-0.2788819194641269,0.8123462769903091,-1.177687211234465,0.3476046993690302,0.42134774324126145,-0.9944357082969276,-1.1859053352917943,3.6364388399186414,-211.65087563331622,0.6855182606954123,0.6414331243119193,False,0.2209710322289618,-0.6053893510945483,-0.6090511553173631,3,3,-0.679165010153175,True,1,3,False,1
2.75,0,True,-0.31527069814375264,1.1991948884179142,3,1.4920613407295304,2.53799656032568,-1.0222188652589617,-1.177687211234465,-0.2500179360909484,-0.1003257552311123,-0.9944357082969276,-1.1859053352917943,1.2038226952799544,-211.65087563331622,-0.4436823576643958,0.6820463531032411,True,1.5959018994313912,-0.6053893510945483,-0.6090511553173631,2,3,-0.679165010153175,False,1,3,False,4
3.5,0,True,1.1640135656109463,-0.5448189483784588,2,-0.1750170614536942,-0.6812931308626707,0.0785202200906008,1.0674356425231537,-0.2467933535255169,-0.2991496453979873,0.4848485554577712,0.7759862885269458,2.4242925599457608,0.718885194452756,0.3116107711722971,1.0171054906316463,False,-0.515599075200911,-0.6053893510945483,-0.8809737668030194,3,4,-0.679165010153175,True,4,2,False,4
2.25,1,False,1.3459676688751858,2.071201806816101,2,0.2096933390501269,-0.6812931308626707,-1.0222188652589617,1.3480759992428557,-0.0511686778893368,-0.0422988837233041,0.9779433100426708,2.1773374483974743,1.6533115752876972,0.6815544168522065,-0.3414809771947443,1.6475841416969268,False,-0.4173897275435946,-0.6053893510945483,1.5663297365678877,3,3,-0.3680243588325151,False,3,2,False,1
